cells_r0,cells_r10,cells_r100,cells_r14,cells_r2,cells_r25,cells_r5,cells_r50,claim_object_cells,family,group,map_id,name,nearest_hex,nominal_footprint_object_cells,object_id,player,representation,role,start_x,start_y
0,0,10,0,0,0,0,1,1,adult_tree,20p,sav_012,Adult Tree 10,30,0,77,11,static,world_decor,535,321
0,0,16,0,0,1,0,3,2,adult_tree,20p,sav_012,Adult Tree 10,25,0,77,12,static,world_decor,318,153
0,0,17,1,0,3,0,10,8,adult_tree,20p,sav_012,Adult Tree 10,12,0,77,13,static,world_decor,579,279
0,0,6,0,0,0,0,0,0,adult_tree,20p,sav_012,Adult Tree 10,58,0,77,14,static,world_decor,592,651
0,0,12,1,0,2,0,6,4,adult_tree,20p,sav_012,Adult Tree 10,14,0,77,15,static,world_decor,506,442
0,0,16,0,0,0,0,5,0,adult_tree,20p,sav_012,Adult Tree 10,38,0,77,16,static,world_decor,424,472
0,0,18,0,0,2,0,5,5,adult_tree,20p,sav_012,Adult Tree 10,23,0,77,17,static,world_decor,374,552
0,0,18,0,0,1,0,9,3,adult_tree,20p,sav_012,Adult Tree 10,24,0,77,18,static,world_decor,259,541
0,0,20,0,0,3,0,12,10,adult_tree,20p,sav_012,Adult Tree 10,18,0,77,19,static,world_decor,310,698
0,0,13,0,0,0,0,0,0,adult_tree,20p,sav_012,Adult Tree 10,69,0,77,20,static,world_decor,118,516
0,0,1,0,0,0,0,1,1,palm,20p,sav_012,Palm 1,30,0,78,1,static,world_decor,376,282
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 1,198,0,78,2,static,world_decor,599,192
0,0,1,0,0,0,0,0,0,palm,20p,sav_012,Palm 1,85,0,78,3,static,world_decor,175,459
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 1,166,0,78,4,static,world_decor,294,360
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 1,202,0,78,5,static,world_decor,473,147
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 1,119,0,78,6,static,world_decor,78,255
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 1,141,0,78,7,static,world_decor,684,531
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 1,298,0,78,8,static,world_decor,510,88
0,0,1,0,0,0,0,0,0,palm,20p,sav_012,Palm 1,91,0,78,9,static,world_decor,101,170
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 1,124,0,78,10,static,world_decor,188,95
0,0,1,0,0,0,0,0,0,palm,20p,sav_012,Palm 1,80,0,78,11,static,world_decor,535,321
0,0,1,0,0,0,0,0,0,palm,20p,sav_012,Palm 1,100,0,78,12,static,world_decor,318,153
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 1,111,0,78,13,static,world_decor,579,279
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 1,284,0,78,14,static,world_decor,592,651
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 1,161,0,78,15,static,world_decor,506,442
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 1,219,0,78,16,static,world_decor,424,472
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 1,232,0,78,17,static,world_decor,374,552
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 1,167,0,78,18,static,world_decor,259,541
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 1,324,0,78,19,static,world_decor,310,698
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 1,166,0,78,20,static,world_decor,118,516
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 2,310,0,79,1,static,world_decor,376,282
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 2,533,0,79,2,static,world_decor,599,192
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 2,382,0,79,3,static,world_decor,175,459
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 2,283,0,79,4,static,world_decor,294,360
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 2,407,0,79,5,static,world_decor,473,147
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 2,178,0,79,6,static,world_decor,78,255
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 2,618,0,79,7,static,world_decor,684,531
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 2,444,0,79,8,static,world_decor,510,88
0,0,2,0,0,0,0,0,0,palm,20p,sav_012,Palm 2,93,0,79,9,static,world_decor,101,170
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 2,122,0,79,10,static,world_decor,188,95
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 2,469,0,79,11,static,world_decor,535,321
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 2,252,0,79,12,static,world_decor,318,153
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 2,513,0,79,13,static,world_decor,579,279
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 2,574,0,79,14,static,world_decor,592,651
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 2,440,0,79,15,static,world_decor,506,442
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 2,395,0,79,16,static,world_decor,424,472
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 2,475,0,79,17,static,world_decor,374,552
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 2,464,0,79,18,static,world_decor,259,541
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 2,621,0,79,19,static,world_decor,310,698
0,0,0,0,0,0,0,0,0,palm,20p,sav_012,Palm 2,439,0,79,20,static,world_decor,118,516
0,0,12,0,0,2,0,3,2,adult_tree,20p,sav_012,Adult Tree 13,19,0,80,1,static,world_decor,376,282
0,1,25,1,0,2,0,5,3,adult_tree,20p,sav_012,Adult Tree 13,6,0,80,2,static,world_decor,599,192
0,0,26,0,0,0,0,6,2,adult_tree,20p,sav_012,Adult Tree 13,31,0,80,3,static,world_decor,175,459
0,0,25,0,0,0,0,4,0,adult_tree,20p,sav_012,Adult Tree 13,36,0,80,4,static,world_decor,294,360
0,0,12,0,0,2,0,4,2,adult_tree,20p,sav_012,Adult Tree 13,19,0,80,5,static,world_decor,473,147
0,0,14,0,0,0,0,3,0,adult_tree,20p,sav_012,Adult Tree 13,36,0,80,6,static,world_decor,78,255
0,2,18,5,0,8,0,11,10,adult_tree,20p,sav_012,Adult Tree 13,9,0,80,7,static,world_decor,684,531
0,0,9,0,0,2,0,4,3,adult_tree,20p,sav_012,Adult Tree 13,19,0,80,8,static,world_decor,510,88
0,1,17,1,0,2,0,5,3,adult_tree,20p,sav_012,Adult Tree 13,6,0,80,9,static,world_decor,101,170
0,0,18,1,0,2,0,7,3,adult_tree,20p,sav_012,Adult Tree 13,11,0,80,10,static,world_decor,188,95
0,1,20,1,0,3,0,11,6,adult_tree,20p,sav_012,Adult Tree 13,7,0,80,11,static,world_decor,535,321
0,1,6,1,0,1,0,2,2,adult_tree,20p,sav_012,Adult Tree 13,10,0,80,12,static,world_decor,318,153
0,0,21,0,0,1,0,7,3,adult_tree,20p,sav_012,Adult Tree 13,22,0,80,13,static,world_decor,579,279
0,0,15,0,0,1,0,6,4,adult_tree,20p,sav_012,Adult Tree 13,15,0,80,14,static,world_decor,592,651
0,0,30,0,0,0,0,11,3,adult_tree,20p,sav_012,Adult Tree 13,28,0,80,15,static,world_decor,506,442
0,1,30,1,0,1,0,7,1,adult_tree,20p,sav_012,Adult Tree 13,10,0,80,16,static,world_decor,424,472
0,0,28,0,0,0,0,4,0,adult_tree,20p,sav_012,Adult Tree 13,40,0,80,17,static,world_decor,374,552
0,0,28,1,0,3,0,9,6,adult_tree,20p,sav_012,Adult Tree 13,13,0,80,18,static,world_decor,259,541
0,1,17,1,0,2,0,9,4,adult_tree,20p,sav_012,Adult Tree 13,7,0,80,19,static,world_decor,310,698
0,0,35,0,0,0,0,8,1,adult_tree,20p,sav_012,Adult Tree 13,28,0,80,20,static,world_decor,118,516
0,0,9,0,0,0,0,1,0,adult_tree,20p,sav_012,Adult Tree 14,40,0,81,1,static,world_decor,376,282
0,1,26,2,0,3,0,6,3,adult_tree,20p,sav_012,Adult Tree 14,9,0,81,2,static,world_decor,599,192
0,0,16,0,0,0,0,3,2,adult_tree,20p,sav_012,Adult Tree 14,30,0,81,3,static,world_decor,175,459
0,1,25,1,0,3,0,6,3,adult_tree,20p,sav_012,Adult Tree 14,10,0,81,4,static,world_decor,294,360
0,0,15,2,0,3,0,8,4,adult_tree,20p,sav_012,Adult Tree 14,12,0,81,5,static,world_decor,473,147
0,0,16,0,0,1,0,4,1,adult_tree,20p,sav_012,Adult Tree 14,18,0,81,6,static,world_decor,78,255
0,0,10,1,0,4,0,6,4,adult_tree,20p,sav_012,Adult Tree 14,11,0,81,7,static,world_decor,684,531
0,0,17,0,0,1,0,5,2,adult_tree,20p,sav_012,Adult Tree 14,21,0,81,8,static,world_decor,510,88
0,0,17,0,0,0,0,2,1,adult_tree,20p,sav_012,Adult Tree 14,32,0,81,9,static,world_decor,101,170
0,0,23,0,0,3,0,12,6,adult_tree,20p,sav_012,Adult Tree 14,22,0,81,10,static,world_decor,188,95
0,0,21,0,0,1,0,5,4,adult_tree,20p,sav_012,Adult Tree 14,23,0,81,11,static,world_decor,535,321
0,1,17,2,0,5,1,10,6,adult_tree,20p,sav_012,Adult Tree 14,5,0,81,12,static,world_decor,318,153
0,1,19,1,0,1,0,3,2,adult_tree,20p,sav_012,Adult Tree 14,6,0,81,13,static,world_decor,579,279
0,2,7,2,0,3,1,6,5,adult_tree,20p,sav_012,Adult Tree 14,5,0,81,14,static,world_decor,592,651
0,1,33,1,0,1,0,14,3,adult_tree,20p,sav_012,Adult Tree 14,10,0,81,15,static,world_decor,506,442
0,0,26,0,0,0,0,4,1,adult_tree,20p,sav_012,Adult Tree 14,31,0,81,16,static,world_decor,424,472
0,0,30,0,0,0,0,5,2,adult_tree,20p,sav_012,Adult Tree 14,32,0,81,17,static,world_decor,374,552
0,0,23,1,0,3,0,6,4,adult_tree,20p,sav_012,Adult Tree 14,13,0,81,18,static,world_decor,259,541
0,0,2,0,0,0,0,0,0,adult_tree,20p,sav_012,Adult Tree 14,72,0,81,19,static,world_decor,310,698
0,0,25,0,0,0,0,5,0,adult_tree,20p,sav_012,Adult Tree 14,38,0,81,20,static,world_decor,118,516
0,0,6,0,0,0,0,2,1,building_stone,20p,sav_012,Building Stone 1,30,0,115,1,static,world_decor,376,282
0,0,4,0,0,1,0,1,1,building_stone,20p,sav_012,Building Stone 1,24,0,115,2,static,world_decor,599,192
0,0,28,0,0,1,0,9,4,building_stone,20p,sav_012,Building Stone 1,18,0,115,3,static,world_decor,175,459
0,1,8,1,0,2,1,5,2,building_stone,20p,sav_012,Building Stone 1,5,0,115,4,static,world_decor,294,360
0,1,7,1,0,2,0,4,3,building_stone,20p,sav_012,Building Stone 1,10,0,115,5,static,world_decor,473,147
0,0,11,0,0,3,0,6,3,building_stone,20p,sav_012,Building Stone 1,15,0,115,6,static,world_decor,78,255
0,0,2,0,0,0,0,0,0,building_stone,20p,sav_012,Building Stone 1,60,0,115,7,static,world_decor,684,531
0,1,8,1,0,1,0,2,1,building_stone,20p,sav_012,Building Stone 1,7,0,115,8,static,world_decor,510,88
0,0,11,0,0,0,0,0,0,building_stone,20p,sav_012,Building Stone 1,59,0,115,9,static,world_decor,101,170
0,0,3,0,0,0,0,0,0,building_stone,20p,sav_012,Building Stone 1,85,0,115,10,static,world_decor,188,95
0,1,6,1,0,1,0,3,1,building_stone,20p,sav_012,Building Stone 1,7,0,115,11,static,world_decor,535,321
0,0,6,0,0,0,0,3,0,building_stone,20p,sav_012,Building Stone 1,38,0,115,12,static,world_decor,318,153
0,0,3,0,0,0,0,2,1,building_stone,20p,sav_012,Building Stone 1,33,0,115,13,static,world_decor,579,279
0,0,8,0,0,0,0,3,1,building_stone,20p,sav_012,Building Stone 1,27,0,115,14,static,world_decor,592,651
0,0,5,0,0,0,0,1,0,building_stone,20p,sav_012,Building Stone 1,47,0,115,15,static,world_decor,506,442
0,0,6,0,0,0,0,2,1,building_stone,20p,sav_012,Building Stone 1,29,0,115,16,static,world_decor,424,472
0,0,12,0,0,1,0,1,1,building_stone,20p,sav_012,Building Stone 1,21,0,115,17,static,world_decor,374,552
0,0,17,0,0,1,0,10,3,building_stone,20p,sav_012,Building Stone 1,23,0,115,18,static,world_decor,259,541
0,0,4,0,0,1,0,2,1,building_stone,20p,sav_012,Building Stone 1,17,0,115,19,static,world_decor,310,698
0,0,8,0,0,0,0,1,0,building_stone,20p,sav_012,Building Stone 1,45,0,115,20,static,world_decor,118,516
0,0,6,0,0,0,0,3,0,building_stone,20p,sav_012,Building Stone 2,40,0,116,1,static,world_decor,376,282
0,0,5,0,0,1,0,3,2,building_stone,20p,sav_012,Building Stone 2,16,0,116,2,static,world_decor,599,192
0,0,10,0,0,0,0,4,1,building_stone,20p,sav_012,Building Stone 2,30,0,116,3,static,world_decor,175,459
0,0,4,0,0,0,0,1,0,building_stone,20p,sav_012,Building Stone 2,47,0,116,4,static,world_decor,294,360
0,0,2,0,0,1,0,1,1,building_stone,20p,sav_012,Building Stone 2,22,0,116,5,static,world_decor,473,147
0,3,13,4,0,5,0,8,6,building_stone,20p,sav_012,Building Stone 2,7,0,116,6,static,world_decor,78,255
0,0,7,0,0,0,0,1,1,building_stone,20p,sav_012,Building Stone 2,28,0,116,7,static,world_decor,684,531
0,0,6,0,0,1,0,2,1,building_stone,20p,sav_012,Building Stone 2,23,0,116,8,static,world_decor,510,88
0,0,12,0,0,0,0,2,2,building_stone,20p,sav_012,Building Stone 2,26,0,116,9,static,world_decor,101,170
0,0,3,0,0,0,0,0,0,building_stone,20p,sav_012,Building Stone 2,80,0,116,10,static,world_decor,188,95
0,0,4,0,0,0,0,2,2,building_stone,20p,sav_012,Building Stone 2,27,0,116,11,static,world_decor,535,321
0,1,7,2,0,3,0,6,4,building_stone,20p,sav_012,Building Stone 2,8,0,116,12,static,world_decor,318,153
0,0,6,0,0,0,0,0,0,building_stone,20p,sav_012,Building Stone 2,54,0,116,13,static,world_decor,579,279
0,0,9,0,0,1,0,3,2,building_stone,20p,sav_012,Building Stone 2,22,0,116,14,static,world_decor,592,651
0,0,10,0,0,1,0,4,2,building_stone,20p,sav_012,Building Stone 2,25,0,116,15,static,world_decor,506,442
0,0,9,0,0,1,0,2,1,building_stone,20p,sav_012,Building Stone 2,23,0,116,16,static,world_decor,424,472
0,0,15,1,0,3,0,4,4,building_stone,20p,sav_012,Building Stone 2,11,0,116,17,static,world_decor,374,552
0,0,12,0,0,0,0,3,2,building_stone,20p,sav_012,Building Stone 2,26,0,116,18,static,world_decor,259,541
0,0,2,0,0,0,0,0,0,building_stone,20p,sav_012,Building Stone 2,86,0,116,19,static,world_decor,310,698
0,0,7,0,0,0,0,1,0,building_stone,20p,sav_012,Building Stone 2,47,0,116,20,static,world_decor,118,516
0,0,5,0,0,1,0,1,1,building_stone,20p,sav_012,Building Stone 3,19,0,117,1,static,world_decor,376,282
0,0,11,0,0,2,0,3,2,building_stone,20p,sav_012,Building Stone 3,23,0,117,2,static,world_decor,599,192
0,1,21,1,0,2,0,7,6,building_stone,20p,sav_012,Building Stone 3,6,0,117,3,static,world_decor,175,459
0,0,11,1,0,3,0,6,3,building_stone,20p,sav_012,Building Stone 3,13,0,117,4,static,world_decor,294,360
0,1,9,1,0,2,0,4,2,building_stone,20p,sav_012,Building Stone 3,8,0,117,5,static,world_decor,473,147
0,0,4,0,0,0,0,1,0,building_stone,20p,sav_012,Building Stone 3,33,0,117,6,static,world_decor,78,255
0,0,6,0,0,0,0,2,1,building_stone,20p,sav_012,Building Stone 3,27,0,117,7,static,world_decor,684,531
0,0,8,0,0,0,0,1,1,building_stone,20p,sav_012,Building Stone 3,26,0,117,8,static,world_decor,510,88
0,0,11,0,0,2,0,3,2,building_stone,20p,sav_012,Building Stone 3,24,0,117,9,static,world_decor,101,170
0,0,8,1,0,1,0,2,1,building_stone,20p,sav_012,Building Stone 3,12,0,117,10,static,world_decor,188,95
0,0,4,0,0,0,0,0,0,building_stone,20p,sav_012,Building Stone 3,62,0,117,11,static,world_decor,535,321
0,0,8,0,0,0,0,2,1,building_stone,20p,sav_012,Building Stone 3,28,0,117,12,static,world_decor,318,153
0,0,11,0,0,0,0,1,0,building_stone,20p,sav_012,Building Stone 3,48,0,117,13,static,world_decor,579,279
0,0,7,0,0,0,0,3,1,building_stone,20p,sav_012,Building Stone 3,30,0,117,14,static,world_decor,592,651
0,0,7,0,0,0,0,3,0,building_stone,20p,sav_012,Building Stone 3,45,0,117,15,static,world_decor,506,442
0,0,10,0,0,0,0,2,1,building_stone,20p,sav_012,Building Stone 3,34,0,117,16,static,world_decor,424,472
0,0,11,1,0,1,0,6,1,building_stone,20p,sav_012,Building Stone 3,13,0,117,17,static,world_decor,374,552
0,0,12,0,0,0,0,3,1,building_stone,20p,sav_012,Building Stone 3,29,0,117,18,static,world_decor,259,541
0,0,4,0,0,0,0,1,0,building_stone,20p,sav_012,Building Stone 3,43,0,117,19,static,world_decor,310,698
0,0,10,0,0,0,0,0,0,building_stone,20p,sav_012,Building Stone 3,60,0,117,20,static,world_decor,118,516
0,0,5,0,0,1,0,3,1,building_stone,20p,sav_012,Building Stone 4,23,0,118,1,static,world_decor,376,282
0,0,14,2,0,4,0,5,4,building_stone,20p,sav_012,Building Stone 4,13,0,118,2,static,world_decor,599,192
0,0,9,0,0,1,0,4,2,building_stone,20p,sav_012,Building Stone 4,16,0,118,3,static,world_decor,175,459
0,0,7,0,0,0,0,1,0,building_stone,20p,sav_012,Building Stone 4,48,0,118,4,static,world_decor,294,360
0,0,8,0,0,2,0,3,3,building_stone,20p,sav_012,Building Stone 4,15,0,118,5,static,world_decor,473,147
0,0,2,0,0,1,0,1,1,building_stone,20p,sav_012,Building Stone 4,15,0,118,6,static,world_decor,78,255
0,0,5,0,0,1,0,1,1,building_stone,20p,sav_012,Building Stone 4,19,0,118,7,static,world_decor,684,531
0,1,14,2,0,2,0,5,4,building_stone,20p,sav_012,Building Stone 4,8,0,118,8,static,world_decor,510,88
0,0,10,0,0,1,0,4,2,building_stone,20p,sav_012,Building Stone 4,17,0,118,9,static,world_decor,101,170
0,0,5,0,0,0,0,2,1,building_stone,20p,sav_012,Building Stone 4,32,0,118,10,static,world_decor,188,95
0,0,6,0,0,0,0,2,1,building_stone,20p,sav_012,Building Stone 4,30,0,118,11,static,world_decor,535,321
0,0,2,0,0,1,0,2,2,building_stone,20p,sav_012,Building Stone 4,21,0,118,12,static,world_decor,318,153
0,0,12,0,0,0,0,3,0,building_stone,20p,sav_012,Building Stone 4,44,0,118,13,static,world_decor,579,279
0,0,11,1,0,2,0,5,5,building_stone,20p,sav_012,Building Stone 4,11,0,118,14,static,world_decor,592,651
0,0,10,0,0,0,0,4,0,building_stone,20p,sav_012,Building Stone 4,44,0,118,15,static,world_decor,506,442
0,0,9,0,0,0,0,3,2,building_stone,20p,sav_012,Building Stone 4,29,0,118,16,static,world_decor,424,472
0,0,14,0,0,0,0,2,1,building_stone,20p,sav_012,Building Stone 4,32,0,118,17,static,world_decor,374,552
0,0,12,0,0,0,0,2,0,building_stone,20p,sav_012,Building Stone 4,41,0,118,18,static,world_decor,259,541
0,0,4,0,0,0,0,0,0,building_stone,20p,sav_012,Building Stone 4,86,0,118,19,static,world_decor,310,698
0,0,8,0,0,0,0,0,0,building_stone,20p,sav_012,Building Stone 4,66,0,118,20,static,world_decor,118,516
0,0,10,0,0,0,0,3,1,building_stone,20p,sav_012,Building Stone 5,32,0,119,1,static,world_decor,376,282
0,0,13,0,0,0,0,2,1,building_stone,20p,sav_012,Building Stone 5,28,0,119,2,static,world_decor,599,192
0,0,11,0,0,1,0,3,1,building_stone,20p,sav_012,Building Stone 5,24,0,119,3,static,world_decor,175,459
0,0,8,0,0,0,0,6,1,building_stone,20p,sav_012,Building Stone 5,33,0,119,4,static,world_decor,294,360
0,0,8,0,0,3,0,3,3,building_stone,20p,sav_012,Building Stone 5,19,0,119,5,static,world_decor,473,147
0,0,10,0,0,1,0,4,2,building_stone,20p,sav_012,Building Stone 5,17,0,119,6,static,world_decor,78,255
0,0,10,0,0,1,0,4,2,building_stone,20p,sav_012,Building Stone 5,23,0,119,7,static,world_decor,684,531
0,0,10,1,0,4,0,5,4,building_stone,20p,sav_012,Building Stone 5,11,0,119,8,static,world_decor,510,88
0,0,12,0,0,1,0,5,2,building_stone,20p,sav_012,Building Stone 5,22,0,119,9,static,world_decor,101,170
0,0,3,0,0,0,0,0,0,building_stone,20p,sav_012,Building Stone 5,70,0,119,10,static,world_decor,188,95
0,0,7,0,0,0,0,2,0,building_stone,20p,sav_012,Building Stone 5,39,0,119,11,static,world_decor,535,321
0,0,9,0,0,1,0,2,1,building_stone,20p,sav_012,Building Stone 5,17,0,119,12,static,world_decor,318,153
0,0,11,0,0,0,0,5,1,building_stone,20p,sav_012,Building Stone 5,28,0,119,13,static,world_decor,579,279
0,0,8,0,0,2,0,3,2,building_stone,20p,sav_012,Building Stone 5,24,0,119,14,static,world_decor,592,651
0,0,6,0,0,0,0,1,1,building_stone,20p,sav_012,Building Stone 5,31,0,119,15,static,world_decor,506,442
0,0,15,0,0,0,0,3,0,building_stone,20p,sav_012,Building Stone 5,40,0,119,16,static,world_decor,424,472
0,0,11,0,0,0,0,3,0,building_stone,20p,sav_012,Building Stone 5,39,0,119,17,static,world_decor,374,552
0,0,10,0,0,0,0,1,1,building_stone,20p,sav_012,Building Stone 5,27,0,119,18,static,world_decor,259,541
0,0,5,0,0,0,0,2,1,building_stone,20p,sav_012,Building Stone 5,36,0,119,19,static,world_decor,310,698
0,0,7,0,0,0,0,1,1,building_stone,20p,sav_012,Building Stone 5,34,0,119,20,static,world_decor,118,516
0,0,13,0,0,0,0,5,0,building_stone,20p,sav_012,Building Stone 6,35,0,120,1,static,world_decor,376,282
0,0,4,0,0,1,0,2,2,building_stone,20p,sav_012,Building Stone 6,24,0,120,2,static,world_decor,599,192
0,0,10,0,0,1,0,3,2,building_stone,20p,sav_012,Building Stone 6,23,0,120,3,static,world_decor,175,459
0,0,7,0,0,2,0,4,3,building_stone,20p,sav_012,Building Stone 6,19,0,120,4,static,world_decor,294,360
0,0,5,0,0,0,0,1,0,building_stone,20p,sav_012,Building Stone 6,33,0,120,5,static,world_decor,473,147
0,0,7,0,0,0,0,3,1,building_stone,20p,sav_012,Building Stone 6,32,0,120,6,static,world_decor,78,255
0,0,7,1,0,1,0,3,1,building_stone,20p,sav_012,Building Stone 6,14,0,120,7,static,world_decor,684,531
0,0,3,1,0,3,0,3,3,building_stone,20p,sav_012,Building Stone 6,14,0,120,8,static,world_decor,510,88
0,1,13,1,0,1,0,5,1,building_stone,20p,sav_012,Building Stone 6,9,0,120,9,static,world_decor,101,170
0,0,10,0,0,0,0,1,0,building_stone,20p,sav_012,Building Stone 6,46,0,120,10,static,world_decor,188,95
0,0,10,0,0,0,0,4,0,building_stone,20p,sav_012,Building Stone 6,35,0,120,11,static,world_decor,535,321
0,0,11,0,0,0,0,1,0,building_stone,20p,sav_012,Building Stone 6,50,0,120,12,static,world_decor,318,153
0,1,15,1,0,1,0,4,3,building_stone,20p,sav_012,Building Stone 6,10,0,120,13,static,world_decor,579,279
0,0,4,0,0,0,0,0,0,building_stone,20p,sav_012,Building Stone 6,54,0,120,14,static,world_decor,592,651
0,0,6,0,0,0,0,0,0,building_stone,20p,sav_012,Building Stone 6,51,0,120,15,static,world_decor,506,442
0,0,8,0,0,0,0,5,1,building_stone,20p,sav_012,Building Stone 6,27,0,120,16,static,world_decor,424,472
0,0,14,1,0,1,0,5,4,building_stone,20p,sav_012,Building Stone 6,13,0,120,17,static,world_decor,374,552
0,0,14,0,0,1,0,2,1,building_stone,20p,sav_012,Building Stone 6,24,0,120,18,static,world_decor,259,541
0,0,7,0,0,0,0,1,0,building_stone,20p,sav_012,Building Stone 6,42,0,120,19,static,world_decor,310,698
0,0,5,0,0,0,0,1,1,building_stone,20p,sav_012,Building Stone 6,32,0,120,20,static,world_decor,118,516
0,1,7,1,0,1,0,2,1,building_stone,20p,sav_012,Building Stone 7,6,0,121,1,static,world_decor,376,282
0,0,11,0,0,3,0,3,3,building_stone,20p,sav_012,Building Stone 7,16,0,121,2,static,world_decor,599,192
0,0,9,0,0,0,0,3,1,building_stone,20p,sav_012,Building Stone 7,35,0,121,3,static,world_decor,175,459
0,0,6,0,0,2,0,3,2,building_stone,20p,sav_012,Building Stone 7,21,0,121,4,static,world_decor,294,360
0,0,3,0,0,0,0,1,1,building_stone,20p,sav_012,Building Stone 7,26,0,121,5,static,world_decor,473,147
0,0,6,1,0,1,0,2,1,building_stone,20p,sav_012,Building Stone 7,13,0,121,6,static,world_decor,78,255
0,0,6,0,0,0,0,2,0,building_stone,20p,sav_012,Building Stone 7,45,0,121,7,static,world_decor,684,531
0,0,8,0,0,2,0,2,2,building_stone,20p,sav_012,Building Stone 7,17,0,121,8,static,world_decor,510,88
0,0,7,0,0,0,0,1,1,building_stone,20p,sav_012,Building Stone 7,34,0,121,9,static,world_decor,101,170
0,0,5,0,0,1,0,2,1,building_stone,20p,sav_012,Building Stone 7,16,0,121,10,static,world_decor,188,95
0,0,5,0,0,0,0,1,0,building_stone,20p,sav_012,Building Stone 7,49,0,121,11,static,world_decor,535,321
0,0,6,1,0,1,0,2,1,building_stone,20p,sav_012,Building Stone 7,13,0,121,12,static,world_decor,318,153
0,1,9,1,0,1,0,4,3,building_stone,20p,sav_012,Building Stone 7,9,0,121,13,static,world_decor,579,279
0,0,8,0,0,1,0,3,2,building_stone,20p,sav_012,Building Stone 7,18,0,121,14,static,world_decor,592,651
0,0,7,0,0,0,0,3,1,building_stone,20p,sav_012,Building Stone 7,29,0,121,15,static,world_decor,506,442
0,0,8,0,0,0,0,2,1,building_stone,20p,sav_012,Building Stone 7,27,0,121,16,static,world_decor,424,472
0,1,14,1,0,3,0,7,4,building_stone,20p,sav_012,Building Stone 7,8,0,121,17,static,world_decor,374,552
0,0,7,0,0,0,0,2,0,building_stone,20p,sav_012,Building Stone 7,36,0,121,18,static,world_decor,259,541
0,0,3,0,0,0,0,1,0,building_stone,20p,sav_012,Building Stone 7,46,0,121,19,static,world_decor,310,698
0,0,6,0,0,0,0,0,0,building_stone,20p,sav_012,Building Stone 7,68,0,121,20,static,world_decor,118,516
0,0,7,0,0,1,0,4,2,building_stone,20p,sav_012,Building Stone 8,17,0,122,1,static,world_decor,376,282
0,0,8,0,0,0,0,1,0,building_stone,20p,sav_012,Building Stone 8,38,0,122,2,static,world_decor,599,192
0,0,9,0,0,0,0,0,0,building_stone,20p,sav_012,Building Stone 8,63,0,122,3,static,world_decor,175,459
0,0,3,0,0,0,0,2,0,building_stone,20p,sav_012,Building Stone 8,40,0,122,4,static,world_decor,294,360
0,0,7,0,0,2,0,2,2,building_stone,20p,sav_012,Building Stone 8,19,0,122,5,static,world_decor,473,147
0,0,10,0,0,0,0,3,1,building_stone,20p,sav_012,Building Stone 8,31,0,122,6,static,world_decor,78,255
0,0,11,0,0,0,0,5,1,building_stone,20p,sav_012,Building Stone 8,29,0,122,7,static,world_decor,684,531
0,0,4,0,0,1,0,2,1,building_stone,20p,sav_012,Building Stone 8,16,0,122,8,static,world_decor,510,88
0,0,10,0,0,0,0,2,1,building_stone,20p,sav_012,Building Stone 8,29,0,122,9,static,world_decor,101,170
0,1,4,1,0,2,0,2,2,building_stone,20p,sav_012,Building Stone 8,9,0,122,10,static,world_decor,188,95
