byte9_nonzero,byte9_zero,cells,coords_count,family,group,map_id,name,object_id,pct_map,representation,role,terrain_counts
0,2,2,2,skeleton,20p,sav_009,Skeleton,49,0.000339,static,world_decor,"{""64"": 2}"
2,21,23,23,small_flower,20p,sav_009,Small Flower 1,50,0.003899,static,world_decor,"{""16"": 23}"
1,27,28,28,small_flower,20p,sav_009,Small Flower 2,51,0.004747,static,world_decor,"{""16"": 28}"
2,35,37,37,small_flower,20p,sav_009,Small Flower 3,52,0.006273,static,world_decor,"{""16"": 37}"
0,25,25,25,small_bush,20p,sav_009,Small Bush 1,53,0.004239,static,world_decor,"{""16"": 25}"
1,23,24,24,small_bush,20p,sav_009,Small Bush 2,54,0.004069,static,world_decor,"{""16"": 24}"
2,20,22,22,small_bush,20p,sav_009,Small Bush 3,55,0.00373,static,world_decor,"{""16"": 22}"
2,37,39,39,small_bush,20p,sav_009,Small Bush 4,56,0.006612,static,world_decor,"{""16"": 38, ""28"": 1}"
0,31,31,31,bush,20p,sav_009,Bush 1,57,0.005256,static,world_decor,"{""16"": 31}"
1,27,28,28,bush,20p,sav_009,Bush 2,58,0.004747,static,world_decor,"{""16"": 28}"
0,26,26,26,bush,20p,sav_009,Bush 3,59,0.004408,static,world_decor,"{""16"": 26}"
0,29,29,29,bush,20p,sav_009,Bush 4,60,0.004917,static,world_decor,"{""16"": 29}"
1,30,31,31,bush,20p,sav_009,Bush 5,61,0.005256,static,world_decor,"{""16"": 31}"
0,1,1,1,reed,20p,sav_009,Reed 1,62,0.00017,static,world_decor,"{""80"": 1}"
13,166,179,179,adult_tree,20p,sav_009,Birch 1,68,0.030348,static,world_decor,"{""16"": 179}"
11,167,178,178,adult_tree,20p,sav_009,Birch 2,69,0.030178,static,world_decor,"{""16"": 178}"
6,207,213,213,adult_tree,20p,sav_009,Elm 1,70,0.036112,static,world_decor,"{""16"": 212, ""24"": 1}"
1,236,237,237,adult_tree,20p,sav_009,Elm 2,71,0.040181,static,world_decor,"{""16"": 236, ""20"": 1}"
4,220,224,224,adult_tree,20p,sav_009,Oak,72,0.037977,static,world_decor,"{""16"": 222, ""20"": 1, ""24"": 1}"
1,176,177,177,adult_tree,20p,sav_009,Adult Tree 6,73,0.030009,static,world_decor,"{""16"": 174, ""20"": 2, ""24"": 1}"
4,170,174,174,adult_tree,20p,sav_009,Adult Tree 7,74,0.0295,static,world_decor,"{""16"": 174}"
1,157,158,158,adult_tree,20p,sav_009,Adult Tree 8,75,0.026788,static,world_decor,"{""16"": 158}"
7,201,208,208,adult_tree,20p,sav_009,Adult Tree 9,76,0.035265,static,world_decor,"{""16"": 208}"
3,188,191,191,adult_tree,20p,sav_009,Adult Tree 10,77,0.032383,static,world_decor,"{""16"": 191}"
0,9,9,9,palm,20p,sav_009,Palm 1,78,0.001526,static,world_decor,"{""64"": 9}"
0,14,14,14,palm,20p,sav_009,Palm 2,79,0.002374,static,world_decor,"{""64"": 14}"
10,343,353,353,adult_tree,20p,sav_009,Adult Tree 13,80,0.059848,static,world_decor,"{""16"": 353}"
7,317,324,324,adult_tree,20p,sav_009,Adult Tree 14,81,0.054932,static,world_decor,"{""16"": 324}"
4,129,133,133,building_stone,20p,sav_009,Building Stone 1,115,0.022549,static,world_decor,"{""16"": 133}"
3,115,118,118,building_stone,20p,sav_009,Building Stone 2,116,0.020006,static,world_decor,"{""16"": 118}"
1,132,133,133,building_stone,20p,sav_009,Building Stone 3,117,0.022549,static,world_decor,"{""16"": 133}"
4,124,128,128,building_stone,20p,sav_009,Building Stone 4,118,0.021701,static,world_decor,"{""16"": 128}"
4,120,124,124,building_stone,20p,sav_009,Building Stone 5,119,0.021023,static,world_decor,"{""16"": 124}"
4,126,130,130,building_stone,20p,sav_009,Building Stone 6,120,0.02204,static,world_decor,"{""16"": 130}"
6,124,130,130,building_stone,20p,sav_009,Building Stone 7,121,0.02204,static,world_decor,"{""16"": 130}"
5,113,118,118,building_stone,20p,sav_009,Building Stone 8,122,0.020006,static,world_decor,"{""16"": 118}"
1,125,126,126,building_stone,20p,sav_009,Building Stone 9,123,0.021362,static,world_decor,"{""16"": 126}"
2,114,116,116,building_stone,20p,sav_009,Building Stone 10,124,0.019667,static,world_decor,"{""16"": 116}"
3,114,117,117,building_stone,20p,sav_009,Building Stone 11,125,0.019836,static,world_decor,"{""16"": 117}"
1,132,133,133,building_stone,20p,sav_009,Building Stone 12,126,0.022549,static,world_decor,"{""16"": 132, ""17"": 1}"
0,18,18,18,building_stone,20p,sav_009,Building Stone 13,127,0.003052,static,world_decor,"{""16"": 18}"
1,25,26,26,big_stone,20p,sav_009,Big Stone 1,1,0.004408,runtime,world_decor,"{""16"": 26}"
1,25,26,26,big_stone,20p,sav_009,Big Stone 2,2,0.004408,runtime,world_decor,"{""16"": 26}"
2,31,33,33,big_stone,20p,sav_009,Big Stone 3,3,0.005595,runtime,world_decor,"{""16"": 33}"
0,32,32,32,big_stone,20p,sav_009,Big Stone 4,4,0.005425,runtime,world_decor,"{""16"": 32}"
0,31,31,31,big_stone,20p,sav_009,Big Stone 5,5,0.005256,runtime,world_decor,"{""16"": 31}"
1,30,31,31,big_stone,20p,sav_009,Big Stone 6,6,0.005256,runtime,world_decor,"{""16"": 31}"
1,27,28,28,big_stone,20p,sav_009,Big Stone 7,7,0.004747,runtime,world_decor,"{""16"": 28}"
0,34,34,34,big_stone,20p,sav_009,Big Stone 8,8,0.005764,runtime,world_decor,"{""16"": 34}"
0,34,34,34,decorative_stone,20p,sav_009,Decorative Stone 1,9,0.005764,runtime,world_decor,"{""16"": 34}"
1,32,33,33,decorative_stone,20p,sav_009,Decorative Stone 2,10,0.005595,runtime,world_decor,"{""16"": 33}"
0,30,30,30,decorative_stone,20p,sav_009,Decorative Stone 3,11,0.005086,runtime,world_decor,"{""16"": 30}"
1,32,33,33,decorative_stone,20p,sav_009,Decorative Stone 4,12,0.005595,runtime,world_decor,"{""16"": 33}"
0,21,21,21,border_stone,20p,sav_009,Border Stone 1,13,0.00356,runtime,world_decor,"{""16"": 21}"
0,30,30,30,border_stone,20p,sav_009,Border Stone 2,14,0.005086,runtime,world_decor,"{""16"": 30}"
1,27,28,28,border_stone,20p,sav_009,Border Stone 3,15,0.004747,runtime,world_decor,"{""16"": 28}"
0,30,30,30,border_stone,20p,sav_009,Border Stone 4,16,0.005086,runtime,world_decor,"{""16"": 30}"
1,21,22,22,border_stone,20p,sav_009,Border Stone 5,17,0.00373,runtime,world_decor,"{""16"": 22}"
0,28,28,28,border_stone,20p,sav_009,Border Stone 6,18,0.004747,runtime,world_decor,"{""16"": 28}"
2,30,32,32,border_stone,20p,sav_009,Border Stone 7,19,0.005425,runtime,world_decor,"{""16"": 32}"
0,30,30,30,border_stone,20p,sav_009,Border Stone 8,20,0.005086,runtime,world_decor,"{""16"": 30}"
0,28,28,28,small_stone,20p,sav_009,Small Stone 1,21,0.004747,runtime,world_decor,"{""16"": 28}"
0,30,30,30,small_stone,20p,sav_009,Small Stone 2,22,0.005086,runtime,world_decor,"{""16"": 30}"
0,24,24,24,small_stone,20p,sav_009,Small Stone 3,23,0.004069,runtime,world_decor,"{""16"": 24}"
0,24,24,24,small_stone,20p,sav_009,Small Stone 4,24,0.004069,runtime,world_decor,"{""16"": 24}"
2,21,23,23,small_stone,20p,sav_009,Small Stone 5,25,0.003899,runtime,world_decor,"{""16"": 23}"
0,32,32,32,small_stone,20p,sav_009,Small Stone 6,26,0.005425,runtime,world_decor,"{""16"": 32}"
1,21,22,22,small_stone,20p,sav_009,Small Stone 7,27,0.00373,runtime,world_decor,"{""16"": 22}"
0,29,29,29,small_stone,20p,sav_009,Small Stone 8,28,0.004917,runtime,world_decor,"{""16"": 29}"
0,1,1,1,wreck,20p,sav_009,Wreck 1,29,0.00017,runtime,world_decor,"{""48"": 1}"
0,1,1,1,wreck,20p,sav_009,Wreck 3,31,0.00017,runtime,world_decor,"{""48"": 1}"
0,2,2,2,wreck,20p,sav_009,Wreck 4,32,0.000339,runtime,world_decor,"{""48"": 2}"
0,23,23,23,grave,20p,sav_009,Grave,34,0.003899,runtime,world_decor,"{""16"": 23}"
1,26,27,27,small_plant,20p,sav_009,Small Plant 1,35,0.004578,runtime,world_decor,"{""16"": 26, ""28"": 1}"
0,25,25,25,small_plant,20p,sav_009,Small Plant 2,36,0.004239,runtime,world_decor,"{""16"": 25}"
2,26,28,28,small_plant,20p,sav_009,Small Plant 3,37,0.004747,runtime,world_decor,"{""16"": 28}"
0,36,36,36,toadstool,20p,sav_009,Toadstool 1,38,0.006104,runtime,world_decor,"{""16"": 36}"
1,22,23,23,toadstool,20p,sav_009,Toadstool 2,39,0.003899,runtime,world_decor,"{""16"": 23}"
0,30,30,30,toadstool,20p,sav_009,Toadstool 3,40,0.005086,runtime,world_decor,"{""16"": 30}"
1,24,25,25,stump,20p,sav_009,Tree Stump 1,41,0.004239,runtime,world_decor,"{""16"": 25}"
1,13,14,14,stump,20p,sav_009,Tree Stump 2,42,0.002374,runtime,world_decor,"{""16"": 14}"
0,3,3,3,dead_tree,20p,sav_009,Dead Tree 1,43,0.000509,runtime,world_decor,"{""64"": 3}"
0,5,5,5,dead_tree,20p,sav_009,Dead Tree 2,44,0.000848,runtime,world_decor,"{""64"": 5}"
0,7,7,7,cactus,20p,sav_009,Cactus 1,45,0.001187,runtime,world_decor,"{""64"": 7}"
0,3,3,3,cactus,20p,sav_009,Cactus 2,46,0.000509,runtime,world_decor,"{""64"": 3}"
0,6,6,6,cactus,20p,sav_009,Cactus 3,47,0.001017,runtime,world_decor,"{""64"": 6}"
0,5,5,5,cactus,20p,sav_009,Cactus 4,48,0.000848,runtime,world_decor,"{""64"": 5}"
0,2,2,2,skeleton,20p,sav_009,Skeleton,49,0.000339,runtime,world_decor,"{""64"": 2}"
2,21,23,23,small_flower,20p,sav_009,Small Flower 1,50,0.003899,runtime,world_decor,"{""16"": 23}"
1,27,28,28,small_flower,20p,sav_009,Small Flower 2,51,0.004747,runtime,world_decor,"{""16"": 28}"
2,35,37,37,small_flower,20p,sav_009,Small Flower 3,52,0.006273,runtime,world_decor,"{""16"": 37}"
0,25,25,25,small_bush,20p,sav_009,Small Bush 1,53,0.004239,runtime,world_decor,"{""16"": 25}"
1,23,24,24,small_bush,20p,sav_009,Small Bush 2,54,0.004069,runtime,world_decor,"{""16"": 24}"
2,20,22,22,small_bush,20p,sav_009,Small Bush 3,55,0.00373,runtime,world_decor,"{""16"": 22}"
1,37,38,38,small_bush,20p,sav_009,Small Bush 4,56,0.006443,runtime,world_decor,"{""16"": 38}"
0,31,31,31,bush,20p,sav_009,Bush 1,57,0.005256,runtime,world_decor,"{""16"": 31}"
1,27,28,28,bush,20p,sav_009,Bush 2,58,0.004747,runtime,world_decor,"{""16"": 28}"
0,25,25,25,bush,20p,sav_009,Bush 3,59,0.004239,runtime,world_decor,"{""16"": 25}"
0,29,29,29,bush,20p,sav_009,Bush 4,60,0.004917,runtime,world_decor,"{""16"": 29}"
1,29,30,30,bush,20p,sav_009,Bush 5,61,0.005086,runtime,world_decor,"{""16"": 30}"
0,1,1,1,reed,20p,sav_009,Reed 1,62,0.00017,runtime,world_decor,"{""80"": 1}"
13,166,179,179,adult_tree,20p,sav_009,Birch 1,68,0.030348,runtime,world_decor,"{""16"": 179}"
11,167,178,178,adult_tree,20p,sav_009,Birch 2,69,0.030178,runtime,world_decor,"{""16"": 178}"
6,207,213,213,adult_tree,20p,sav_009,Elm 1,70,0.036112,runtime,world_decor,"{""16"": 212, ""24"": 1}"
1,236,237,237,adult_tree,20p,sav_009,Elm 2,71,0.040181,runtime,world_decor,"{""16"": 236, ""20"": 1}"
4,220,224,224,adult_tree,20p,sav_009,Oak,72,0.037977,runtime,world_decor,"{""16"": 222, ""20"": 1, ""24"": 1}"
1,176,177,177,adult_tree,20p,sav_009,Adult Tree 6,73,0.030009,runtime,world_decor,"{""16"": 174, ""20"": 2, ""24"": 1}"
4,170,174,174,adult_tree,20p,sav_009,Adult Tree 7,74,0.0295,runtime,world_decor,"{""16"": 174}"
1,157,158,158,adult_tree,20p,sav_009,Adult Tree 8,75,0.026788,runtime,world_decor,"{""16"": 158}"
7,201,208,208,adult_tree,20p,sav_009,Adult Tree 9,76,0.035265,runtime,world_decor,"{""16"": 208}"
3,188,191,191,adult_tree,20p,sav_009,Adult Tree 10,77,0.032383,runtime,world_decor,"{""16"": 191}"
0,9,9,9,palm,20p,sav_009,Palm 1,78,0.001526,runtime,world_decor,"{""64"": 9}"
0,14,14,14,palm,20p,sav_009,Palm 2,79,0.002374,runtime,world_decor,"{""64"": 14}"
10,343,353,353,adult_tree,20p,sav_009,Adult Tree 13,80,0.059848,runtime,world_decor,"{""16"": 353}"
7,317,324,324,adult_tree,20p,sav_009,Adult Tree 14,81,0.054932,runtime,world_decor,"{""16"": 324}"
0,40,40,40,reef,20p,sav_009,Reef 2,112,0.006782,runtime,world_decor,"{""16"": 37, ""21"": 1, ""23"": 1, ""24"": 1}"
0,240,240,240,reef,20p,sav_009,Reef 3,113,0.04069,runtime,world_decor,"{""145"": 1, ""16"": 218, ""21"": 3, ""23"": 4, ""24"": 14}"
4,129,133,133,building_stone,20p,sav_009,Building Stone 1,115,0.022549,runtime,world_decor,"{""16"": 133}"
3,115,118,118,building_stone,20p,sav_009,Building Stone 2,116,0.020006,runtime,world_decor,"{""16"": 118}"
1,132,133,133,building_stone,20p,sav_009,Building Stone 3,117,0.022549,runtime,world_decor,"{""16"": 133}"
4,124,128,128,building_stone,20p,sav_009,Building Stone 4,118,0.021701,runtime,world_decor,"{""16"": 128}"
4,120,124,124,building_stone,20p,sav_009,Building Stone 5,119,0.021023,runtime,world_decor,"{""16"": 124}"
4,126,130,130,building_stone,20p,sav_009,Building Stone 6,120,0.02204,runtime,world_decor,"{""16"": 130}"
6,124,130,130,building_stone,20p,sav_009,Building Stone 7,121,0.02204,runtime,world_decor,"{""16"": 130}"
5,113,118,118,building_stone,20p,sav_009,Building Stone 8,122,0.020006,runtime,world_decor,"{""16"": 118}"
1,125,126,126,building_stone,20p,sav_009,Building Stone 9,123,0.021362,runtime,world_decor,"{""16"": 126}"
2,114,116,116,building_stone,20p,sav_009,Building Stone 10,124,0.019667,runtime,world_decor,"{""16"": 116}"
3,114,117,117,building_stone,20p,sav_009,Building Stone 11,125,0.019836,runtime,world_decor,"{""16"": 117}"
1,132,133,133,building_stone,20p,sav_009,Building Stone 12,126,0.022549,runtime,world_decor,"{""16"": 132, ""17"": 1}"
0,17,17,17,building_stone,20p,sav_009,Building Stone 13,127,0.002882,runtime,world_decor,"{""16"": 17}"
18,2,20,20,territory_marker,20p,sav_009,Red flag,255,0.003391,runtime,runtime_overlay,"{""23"": 1, ""28"": 19}"
2,24,26,26,big_stone,20p,sav_010,Big Stone 1,1,0.004408,static,world_decor,"{""16"": 26}"
2,33,35,35,big_stone,20p,sav_010,Big Stone 2,2,0.005934,static,world_decor,"{""16"": 35}"
1,25,26,26,big_stone,20p,sav_010,Big Stone 3,3,0.004408,static,world_decor,"{""16"": 26}"
2,25,27,27,big_stone,20p,sav_010,Big Stone 4,4,0.004578,static,world_decor,"{""16"": 27}"
0,26,26,26,big_stone,20p,sav_010,Big Stone 5,5,0.004408,static,world_decor,"{""16"": 26}"
0,33,33,33,big_stone,20p,sav_010,Big Stone 6,6,0.005595,static,world_decor,"{""16"": 33}"
0,26,26,26,big_stone,20p,sav_010,Big Stone 7,7,0.004408,static,world_decor,"{""16"": 26}"
0,33,33,33,big_stone,20p,sav_010,Big Stone 8,8,0.005595,static,world_decor,"{""16"": 33}"
0,30,30,30,decorative_stone,20p,sav_010,Decorative Stone 1,9,0.005086,static,world_decor,"{""16"": 30}"
2,27,29,29,decorative_stone,20p,sav_010,Decorative Stone 2,10,0.004917,static,world_decor,"{""16"": 28, ""28"": 1}"
1,28,29,29,decorative_stone,20p,sav_010,Decorative Stone 3,11,0.004917,static,world_decor,"{""16"": 29}"
2,34,36,36,decorative_stone,20p,sav_010,Decorative Stone 4,12,0.006104,static,world_decor,"{""16"": 36}"
0,26,26,26,border_stone,20p,sav_010,Border Stone 1,13,0.004408,static,world_decor,"{""16"": 26}"
1,31,32,32,border_stone,20p,sav_010,Border Stone 2,14,0.005425,static,world_decor,"{""16"": 32}"
3,28,31,31,border_stone,20p,sav_010,Border Stone 3,15,0.005256,static,world_decor,"{""16"": 31}"
0,37,37,37,border_stone,20p,sav_010,Border Stone 4,16,0.006273,static,world_decor,"{""16"": 37}"
0,20,20,20,border_stone,20p,sav_010,Border Stone 5,17,0.003391,static,world_decor,"{""16"": 20}"
0,24,24,24,border_stone,20p,sav_010,Border Stone 6,18,0.004069,static,world_decor,"{""16"": 24}"
2,19,21,21,border_stone,20p,sav_010,Border Stone 7,19,0.00356,static,world_decor,"{""16"": 21}"
1,28,29,29,border_stone,20p,sav_010,Border Stone 8,20,0.004917,static,world_decor,"{""16"": 29}"
0,34,34,34,small_stone,20p,sav_010,Small Stone 1,21,0.005764,static,world_decor,"{""16"": 34}"
1,33,34,34,small_stone,20p,sav_010,Small Stone 2,22,0.005764,static,world_decor,"{""16"": 34}"
1,29,30,30,small_stone,20p,sav_010,Small Stone 3,23,0.005086,static,world_decor,"{""16"": 30}"
0,38,38,38,small_stone,20p,sav_010,Small Stone 4,24,0.006443,static,world_decor,"{""16"": 38}"
1,27,28,28,small_stone,20p,sav_010,Small Stone 5,25,0.004747,static,world_decor,"{""16"": 28}"
2,21,23,23,small_stone,20p,sav_010,Small Stone 6,26,0.003899,static,world_decor,"{""16"": 22, ""28"": 1}"
0,23,23,23,small_stone,20p,sav_010,Small Stone 7,27,0.003899,static,world_decor,"{""16"": 23}"
0,32,32,32,small_stone,20p,sav_010,Small Stone 8,28,0.005425,static,world_decor,"{""16"": 32}"
0,4,4,4,wreck,20p,sav_010,Wreck 1,29,0.000678,static,world_decor,"{""48"": 4}"
0,1,1,1,wreck,20p,sav_010,Wreck 2,30,0.00017,static,world_decor,"{""48"": 1}"
0,3,3,3,wreck,20p,sav_010,Wreck 3,31,0.000509,static,world_decor,"{""48"": 3}"
0,1,1,1,wreck,20p,sav_010,Wreck 5,33,0.00017,static,world_decor,"{""48"": 1}"
3,41,44,44,grave,20p,sav_010,Grave,34,0.00746,static,world_decor,"{""16"": 44}"
0,27,27,27,small_plant,20p,sav_010,Small Plant 1,35,0.004578,static,world_decor,"{""16"": 27}"
0,39,39,39,small_plant,20p,sav_010,Small Plant 2,36,0.006612,static,world_decor,"{""16"": 39}"
0,27,27,27,small_plant,20p,sav_010,Small Plant 3,37,0.004578,static,world_decor,"{""16"": 27}"
0,32,32,32,toadstool,20p,sav_010,Toadstool 1,38,0.005425,static,world_decor,"{""16"": 32}"
3,27,30,30,toadstool,20p,sav_010,Toadstool 2,39,0.005086,static,world_decor,"{""16"": 30}"
1,24,25,25,toadstool,20p,sav_010,Toadstool 3,40,0.004239,static,world_decor,"{""16"": 25}"
1,26,27,27,stump,20p,sav_010,Tree Stump 1,41,0.004578,static,world_decor,"{""16"": 27}"
1,33,34,34,stump,20p,sav_010,Tree Stump 2,42,0.005764,static,world_decor,"{""16"": 34}"
0,1,1,1,dead_tree,20p,sav_010,Dead Tree 1,43,0.00017,static,world_decor,"{""64"": 1}"
0,4,4,4,cactus,20p,sav_010,Cactus 1,45,0.000678,static,world_decor,"{""64"": 4}"
0,2,2,2,cactus,20p,sav_010,Cactus 2,46,0.000339,static,world_decor,"{""64"": 2}"
0,2,2,2,cactus,20p,sav_010,Cactus 3,47,0.000339,static,world_decor,"{""64"": 2}"
1,5,6,6,cactus,20p,sav_010,Cactus 4,48,0.001017,static,world_decor,"{""64"": 6}"
0,3,3,3,skeleton,20p,sav_010,Skeleton,49,0.000509,static,world_decor,"{""64"": 3}"
0,31,31,31,small_flower,20p,sav_010,Small Flower 1,50,0.005256,static,world_decor,"{""16"": 31}"
1,35,36,36,small_flower,20p,sav_010,Small Flower 2,51,0.006104,static,world_decor,"{""16"": 36}"
0,24,24,24,small_flower,20p,sav_010,Small Flower 3,52,0.004069,static,world_decor,"{""16"": 24}"
1,31,32,32,small_bush,20p,sav_010,Small Bush 1,53,0.005425,static,world_decor,"{""16"": 32}"
0,22,22,22,small_bush,20p,sav_010,Small Bush 2,54,0.00373,static,world_decor,"{""16"": 22}"
0,28,28,28,small_bush,20p,sav_010,Small Bush 3,55,0.004747,static,world_decor,"{""16"": 28}"
1,29,30,30,small_bush,20p,sav_010,Small Bush 4,56,0.005086,static,world_decor,"{""16"": 30}"
0,37,37,37,bush,20p,sav_010,Bush 1,57,0.006273,static,world_decor,"{""16"": 37}"
1,19,20,20,bush,20p,sav_010,Bush 2,58,0.003391,static,world_decor,"{""16"": 20}"
0,30,30,30,bush,20p,sav_010,Bush 3,59,0.005086,static,world_decor,"{""16"": 30}"
2,30,32,32,bush,20p,sav_010,Bush 4,60,0.005425,static,world_decor,"{""16"": 32}"
0,21,21,21,bush,20p,sav_010,Bush 5,61,0.00356,static,world_decor,"{""16"": 21}"
0,1,1,1,reed,20p,sav_010,Reed 2,63,0.00017,static,world_decor,"{""80"": 1}"
1,163,164,164,adult_tree,20p,sav_010,Birch 1,68,0.027805,static,world_decor,"{""16"": 164}"
2,185,187,187,adult_tree,20p,sav_010,Birch 2,69,0.031704,static,world_decor,"{""16"": 187}"
4,212,216,216,adult_tree,20p,sav_010,Elm 1,70,0.036621,static,world_decor,"{""16"": 216}"
7,221,228,228,adult_tree,20p,sav_010,Elm 2,71,0.038656,static,world_decor,"{""16"": 228}"
8,168,176,176,adult_tree,20p,sav_010,Oak,72,0.029839,static,world_decor,"{""16"": 176}"
5,182,187,187,adult_tree,20p,sav_010,Adult Tree 6,73,0.031704,static,world_decor,"{""16"": 187}"
1,198,199,199,adult_tree,20p,sav_010,Adult Tree 7,74,0.033739,static,world_decor,"{""16"": 199}"
3,184,187,187,adult_tree,20p,sav_010,Adult Tree 8,75,0.031704,static,world_decor,"{""16"": 187}"
9,200,209,209,adult_tree,20p,sav_010,Adult Tree 9,76,0.035434,static,world_decor,"{""16"": 209}"
1,197,198,198,adult_tree,20p,sav_010,Adult Tree 10,77,0.033569,static,world_decor,"{""16"": 198}"
0,1,1,1,palm,20p,sav_010,Palm 1,78,0.00017,static,world_decor,"{""64"": 1}"
0,2,2,2,palm,20p,sav_010,Palm 2,79,0.000339,static,world_decor,"{""64"": 2}"
12,306,318,318,adult_tree,20p,sav_010,Adult Tree 13,80,0.053914,static,world_decor,"{""16"": 318}"
6,281,287,287,adult_tree,20p,sav_010,Adult Tree 14,81,0.048659,static,world_decor,"{""16"": 287}"
3,148,151,151,building_stone,20p,sav_010,Building Stone 1,115,0.025601,static,world_decor,"{""16"": 151}"
3,140,143,143,building_stone,20p,sav_010,Building Stone 2,116,0.024245,static,world_decor,"{""16"": 143}"
1,117,118,118,building_stone,20p,sav_010,Building Stone 3,117,0.020006,static,world_decor,"{""16"": 118}"
2,125,127,127,building_stone,20p,sav_010,Building Stone 4,118,0.021532,static,world_decor,"{""16"": 127}"
5,155,160,160,building_stone,20p,sav_010,Building Stone 5,119,0.027127,static,world_decor,"{""16"": 160}"
2,127,129,129,building_stone,20p,sav_010,Building Stone 6,120,0.021871,static,world_decor,"{""16"": 129}"
1,135,136,136,building_stone,20p,sav_010,Building Stone 7,121,0.023058,static,world_decor,"{""16"": 136}"
1,144,145,145,building_stone,20p,sav_010,Building Stone 8,122,0.024584,static,world_decor,"{""16"": 145}"
1,147,148,148,building_stone,20p,sav_010,Building Stone 9,123,0.025092,static,world_decor,"{""16"": 148}"
5,127,132,132,building_stone,20p,sav_010,Building Stone 10,124,0.02238,static,world_decor,"{""16"": 131, ""23"": 1}"
2,141,143,143,building_stone,20p,sav_010,Building Stone 11,125,0.024245,static,world_decor,"{""16"": 142, ""23"": 1}"
2,143,145,145,building_stone,20p,sav_010,Building Stone 12,126,0.024584,static,world_decor,"{""16"": 144, ""17"": 1}"
0,14,14,14,building_stone,20p,sav_010,Building Stone 13,127,0.002374,static,world_decor,"{""16"": 14}"
2,24,26,26,big_stone,20p,sav_010,Big Stone 1,1,0.004408,runtime,world_decor,"{""16"": 26}"
2,33,35,35,big_stone,20p,sav_010,Big Stone 2,2,0.005934,runtime,world_decor,"{""16"": 35}"
1,25,26,26,big_stone,20p,sav_010,Big Stone 3,3,0.004408,runtime,world_decor,"{""16"": 26}"
2,25,27,27,big_stone,20p,sav_010,Big Stone 4,4,0.004578,runtime,world_decor,"{""16"": 27}"
0,26,26,26,big_stone,20p,sav_010,Big Stone 5,5,0.004408,runtime,world_decor,"{""16"": 26}"
0,33,33,33,big_stone,20p,sav_010,Big Stone 6,6,0.005595,runtime,world_decor,"{""16"": 33}"
0,26,26,26,big_stone,20p,sav_010,Big Stone 7,7,0.004408,runtime,world_decor,"{""16"": 26}"
0,33,33,33,big_stone,20p,sav_010,Big Stone 8,8,0.005595,runtime,world_decor,"{""16"": 33}"
0,30,30,30,decorative_stone,20p,sav_010,Decorative Stone 1,9,0.005086,runtime,world_decor,"{""16"": 30}"
1,27,28,28,decorative_stone,20p,sav_010,Decorative Stone 2,10,0.004747,runtime,world_decor,"{""16"": 28}"
1,28,29,29,decorative_stone,20p,sav_010,Decorative Stone 3,11,0.004917,runtime,world_decor,"{""16"": 29}"
2,34,36,36,decorative_stone,20p,sav_010,Decorative Stone 4,12,0.006104,runtime,world_decor,"{""16"": 36}"
0,26,26,26,border_stone,20p,sav_010,Border Stone 1,13,0.004408,runtime,world_decor,"{""16"": 26}"
1,31,32,32,border_stone,20p,sav_010,Border Stone 2,14,0.005425,runtime,world_decor,"{""16"": 32}"
3,28,31,31,border_stone,20p,sav_010,Border Stone 3,15,0.005256,runtime,world_decor,"{""16"": 31}"
0,37,37,37,border_stone,20p,sav_010,Border Stone 4,16,0.006273,runtime,world_decor,"{""16"": 37}"
0,20,20,20,border_stone,20p,sav_010,Border Stone 5,17,0.003391,runtime,world_decor,"{""16"": 20}"
0,24,24,24,border_stone,20p,sav_010,Border Stone 6,18,0.004069,runtime,world_decor,"{""16"": 24}"
2,19,21,21,border_stone,20p,sav_010,Border Stone 7,19,0.00356,runtime,world_decor,"{""16"": 21}"
1,28,29,29,border_stone,20p,sav_010,Border Stone 8,20,0.004917,runtime,world_decor,"{""16"": 29}"
0,34,34,34,small_stone,20p,sav_010,Small Stone 1,21,0.005764,runtime,world_decor,"{""16"": 34}"
1,33,34,34,small_stone,20p,sav_010,Small Stone 2,22,0.005764,runtime,world_decor,"{""16"": 34}"
1,29,30,30,small_stone,20p,sav_010,Small Stone 3,23,0.005086,runtime,world_decor,"{""16"": 30}"
0,38,38,38,small_stone,20p,sav_010,Small Stone 4,24,0.006443,runtime,world_decor,"{""16"": 38}"
1,27,28,28,small_stone,20p,sav_010,Small Stone 5,25,0.004747,runtime,world_decor,"{""16"": 28}"
2,21,23,23,small_stone,20p,sav_010,Small Stone 6,26,0.003899,runtime,world_decor,"{""16"": 22, ""28"": 1}"
0,23,23,23,small_stone,20p,sav_010,Small Stone 7,27,0.003899,runtime,world_decor,"{""16"": 23}"
0,32,32,32,small_stone,20p,sav_010,Small Stone 8,28,0.005425,runtime,world_decor,"{""16"": 32}"
0,4,4,4,wreck,20p,sav_010,Wreck 1,29,0.000678,runtime,world_decor,"{""48"": 4}"
0,1,1,1,wreck,20p,sav_010,Wreck 2,30,0.00017,runtime,world_decor,"{""48"": 1}"
0,3,3,3,wreck,20p,sav_010,Wreck 3,31,0.000509,runtime,world_decor,"{""48"": 3}"
0,1,1,1,wreck,20p,sav_010,Wreck 5,33,0.00017,runtime,world_decor,"{""48"": 1}"
